1.09538,1.0419100000000001,1.12236,1.1591400000000001,1.1729100000000001,1.19465,1.16805,1.1834899999999999,1.14008,1.2185700000000002,1.1637299999999999,1.0713299999999999,0.98910200000000004,0.94809900000000003,0.84126699999999999,0.88258999999999999,0.87005900000000003,0.84605900000000001,0.83303400000000005,0.81406199999999995,0.8377690000000001
0.0,1.0858000000000001,1.0479700000000001,1.12287,1.1465799999999999,1.19157,1.1878500000000001,1.16875,1.1834899999999999,1.1845600000000001,1.1477200000000001,1.0374700000000001,0.95136500000000002,0.95683499999999999,0.93420000000000003,0.84578299999999995,0.875691,0.824569,0.82722000000000007,0.86231599999999997,0.80551800000000007
0.0,0.0,1.0897700000000001,1.0498100000000001,1.1431799999999999,1.1584700000000001,1.2132100000000001,1.1924600000000001,1.18665,1.2155799999999999,1.13087,1.06568,0.96120000000000005,0.91309699999999994,0.92035300000000009,0.90349799999999991,0.89145300000000005,0.89838499999999999,0.80942700000000001,0.85660499999999995,0.79297600000000001
0.0,0.0,0.0,1.09433,1.05498,1.1249,1.1629,1.1952100000000001,1.17221,1.1456999999999999,1.1614599999999999,0.97284799999999994,0.96861000000000008,0.88270300000000002,0.87835200000000002,0.88725599999999993,0.8618309999999999,0.83525100000000008,0.80571800000000005,0.82815000000000005,0.79743399999999998
0.0,0.0,0.0,0.0,1.1046,1.0411900000000001,1.14036,1.12992,1.1637999999999999,1.17167,1.1400700000000001,1.00895,0.93736000000000008,0.91988700000000012,0.87638199999999999,0.86269400000000007,0.8953549999999999,0.89543499999999998,0.82754300000000003,0.86147999999999991,0.85875200000000007
0.0,0.0,0.0,0.0,0.0,1.1155600000000001,1.03651,1.12371,1.13246,1.18313,1.13876,1.0266299999999999,0.94018899999999994,0.8887290000000001,0.86344200000000004,0.84881000000000006,0.86329,0.87358999999999998,0.86390300000000009,0.8450629999999999,0.89233899999999999
0.0,0.0,0.0,0.0,0.0,0.0,1.1005,1.03895,1.1376299999999999,1.1374299999999999,1.1531799999999999,0.98450700000000002,0.94169999999999998,0.90045499999999989,0.87470400000000004,0.88721700000000003,0.88690800000000003,0.90286599999999995,0.89905100000000004,0.88480800000000004,0.86069200000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09944,1.05846,1.1273899999999999,1.0882000000000001,0.98764599999999991,0.947098,0.91503099999999993,0.91613700000000009,0.880467,0.90370099999999998,0.90903199999999995,0.91212000000000004,0.90915800000000002,0.92542999999999997
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11036,1.0403100000000001,1.04827,0.97552499999999998,0.93072800000000011,0.93687600000000004,0.94554500000000008,0.93977600000000006,0.96615099999999998,0.91576100000000005,0.92354899999999995,0.91736200000000012,0.90025599999999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0810200000000001,0.95654799999999995,0.95129799999999998,0.94838099999999992,0.94396200000000008,0.95672800000000002,1.00197,1.0033700000000001,0.98488199999999992,0.98292800000000002,1.01536,1.00728
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0535700000000001,0.95387999999999995,0.99726700000000001,1.03135,1.06091,1.0777299999999999,1.10144,1.12551,1.11111,1.13541,1.10727
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0621200000000002,1.0388299999999999,1.1028,1.15909,1.14689,1.1646399999999999,1.1419600000000001,1.19035,1.1461600000000001,1.1390899999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0952600000000001,1.0106600000000001,1.12239,1.1164399999999999,1.1561999999999999,1.1273200000000001,1.1249400000000001,1.14602,1.159
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07647,1.05498,1.13669,1.16004,1.17136,1.13046,1.1297999999999999,1.1500700000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08233,1.0475099999999999,1.1232200000000001,1.1124499999999999,1.1281399999999999,1.15717,1.11771
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824799999999999,1.0411900000000001,1.13032,1.12666,1.1530499999999999,1.1142799999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0948599999999999,1.05528,1.11182,1.1193799999999998,1.1513100000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0887200000000001,1.0737299999999999,1.1417299999999999,1.1270899999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10032,1.0602499999999999,1.1059999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0911799999999998,1.04383
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08877
