0.944786,0.958701,0.8709469999999999,1.00826,0.9437040000000001,0.8794959999999999,0.803204,0.9047370000000001,0.846124,0.8797860000000001,0.97035625,0.8811585,0.943516,0.9352799999999999,0.8638320000000002,0.265232,0.481962,0.552416,0.5168,0.338219,0.634143,0.488179,0.0,0.461604,0.5572699999999999
0.0,0.975936,0.873676,0.8883629999999999,0.8396540000000001,0.84826,0.9067379999999999,0.8457620000000001,0.8504079999999999,0.893058,1.02108,0.879533,0.951575,1.0798,1.08305,0.431896,0.139326,0.43057399999999996,0.456816,0.553634,0.559427,0.464604,0.32016700000000003,0.5819850000000001,0.436655
0.0,0.0,1.00745,0.751709,0.960274,0.9397719999999999,0.916492,0.824141,0.802153,0.843888,0.950426,0.8394984999999999,0.914007,0.909062,0.96641,0.376819,0.277375,0.37701599999999996,0.46579,0.649786,0.0,0.42610299999999995,0.0,0.485703,0.346817
0.0,0.0,0.0,0.94231,0.86746,0.9069209999999999,0.9359149999999999,0.9039440000000001,0.8799549999999999,0.910565,0.8983295,0.853751,0.90578575,0.97893775,1.050661,0.407006,0.251301,0.6411,0.647003,0.601939,0.186065,0.440258,0.254173,0.498143,0.400846
0.0,0.0,0.0,0.0,0.9943549999999999,0.8806139999999999,0.8875120000000001,0.955644,0.923171,0.912595,0.8703605,0.8226362500000001,0.8545977499999999,0.769339,0.9760719999999999,0.475182,0.0,0.540784,0.70145,0.490012,0.501871,0.584212,0.29397199999999996,0.675474,0.34967800000000004
0.0,0.0,0.0,0.0,0.0,0.932673,0.9059590000000001,0.988658,0.99708,0.854141,0.9029225000000001,0.87339525,0.9393575,1.058575,1.08213,0.0,0.475788,0.609164,0.538738,0.303446,0.350668,0.683298,0.259407,0.0,0.328287
0.0,0.0,0.0,0.0,0.0,0.0,0.8874190000000001,0.9370569999999999,0.9999610000000001,0.9363809999999999,0.896347,0.807892,0.8462580000000001,1.0081675,1.15039,0.36475,0.5075029999999999,0.569395,0.395911,0.395484,0.235209,0.449358,0.0,0.0,0.480158
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00526,0.809563,0.896028,0.8887705,0.802805,0.8812089999999999,1.00631,1.074695,0.318816,0.5198619999999999,0.294846,0.42900600000000005,0.267937,0.433335,0.658227,0.394335,0.485546,0.41864799999999996
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9959709999999999,0.882968,0.942932,0.889626,0.8199915,0.974497,1.05793,0.511702,0.370298,0.747253,0.486994,0.6301439999999999,0.643246,0.712807,0.52272,0.363085,0.46777399999999997
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9248540000000001,0.8956065,0.8696252499999999,0.957774,0.9818819999999999,1.174214,0.46635200000000004,0.800342,0.6574800000000001,0.807009,0.252051,0.46785600000000005,0.649251,0.46107200000000004,0.702815,0.540927
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.990387,1.0119325,1.04904325,1.0783075000000002,1.0887250000000002,1.2154599999999998,1.31908,1.104615,1.2342499999999998,1.172065,1.1381275,1.2282104999999999,1.31332,1.17127,1.114875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0434725,1.1643275,1.06397075,1.1739224999999998,1.15492,1.077538,1.21405,1.10138,1.037535,1.122,0.9788985,1.1781,1.0610899999999999,0.97131025
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1165924999999999,1.0889700000000002,1.0375075,1.04128675,1.06946,1.0314395,1.0624717499999998,0.932577,1.0607950000000002,1.00691,1.105915,0.96094725,0.9288292499999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.048535,1.1124275,1.0372325,1.067795,0.997277,0.8851057499999999,0.9064995,0.8806639999999999,0.85354025,0.8942964999999999,0.932544,0.857991
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03554425,0.98752125,1.01380575,0.9404767500000001,0.9219597500000001,0.95336675,0.9668362500000001,0.9143095,0.97254975,0.92007375,0.80414
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9349629999999999,0.8925790000000001,0.9330149999999999,0.821852,0.872668,0.73373,0.7916949999999999,0.8164020000000001,0.808411,0.73737
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9756969999999999,0.780716,0.9173899999999999,0.933364,0.792376,0.816179,0.7727390000000001,0.849175,0.764937
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9794879999999999,0.9967719999999999,0.947408,0.9002479999999999,0.9210389999999999,0.860441,0.880019,0.6662939999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959292,0.864661,0.9050440000000001,0.937882,0.8286530000000001,0.8640950000000001,0.883691
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976532,0.9823790000000001,0.921784,0.8611030000000001,0.81479,0.960023
